id,date,category,qty,year,month,day_of_month,day_of_week,week_of_year,quarter,is_weekend,day_name,is_payday_period,event_harbolnas,event_ramadan,inflation_rate,usd_idr_rate,fuel_price,consumer_confidence_index,avg_price,revenue,is_holiday,event_eid,category_group,lag_1_qty,lag_7_qty,rolling_avg_7_qty,lag_1_revenue,lag_7_revenue,rolling_avg_7_revenue
1977710,1/18/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13208.00,6550.00,116.50,25000.00,,0,0,Others,,,,,,
1979492,1/19/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13208.00,6550.00,116.50,25000.00,,0,0,Others,,,,,,
1981274,1/20/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13208.00,6550.00,116.50,25000.00,,0,0,Others,,,,,,
1983056,1/21/2016,LAWN AND GARDEN,1.0,,,,,,,,,,,0,3.02,13208.00,6550.00,116.50,25000.00,,0,0,Others,,,,,,
1984838,1/22/2016,LAWN AND GARDEN,1.0,,,,,,,,,,,0,3.02,13208.00,6550.00,116.50,25000.00,,0,0,Others,,,,,,
1986620,1/23/2016,LAWN AND GARDEN,8.0,,,,,,,,,,,0,3.02,13208.00,6550.00,116.50,25000.00,,1,0,Others,,,,,,
1988402,1/24/2016,LAWN AND GARDEN,3.0,,,,,,,,,,,0,3.02,13208.00,6550.00,116.50,25000.00,,1,0,Others,,,,,,
1990184,1/25/2016,LAWN AND GARDEN,1.0,,,,,,,,,,,0,3.02,13208.00,6550.00,116.50,25000.00,,0,0,Others,,,,,,
1991966,1/26/2016,LAWN AND GARDEN,1.0,,,,,,,,,,,0,3.02,13208.00,6550.00,116.50,25000.00,,0,0,Others,,,,,,
1993748,1/27/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13208.00,6550.00,116.50,25000.00,,0,0,Others,,,,,,
1995530,1/28/2016,LAWN AND GARDEN,1.0,,,,,,,,,,,0,3.02,13208.00,6550.00,116.50,25000.00,,0,0,Others,,,,,,
1997312,1/29/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13208.00,6550.00,116.50,25000.00,,0,0,Others,,,,,,
1999094,1/30/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13208.00,6550.00,116.50,25000.00,,1,0,Others,,,,,,
2000876,1/31/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13208.00,6550.00,116.50,25000.00,,1,0,Others,,,,,,
2002658,2/1/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13228.00,6550.00,116.80,25000.00,,0,0,Others,,,,,,
2004440,2/2/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13228.00,6550.00,116.80,25000.00,,0,0,Others,,,,,,
2006222,2/3/2016,LAWN AND GARDEN,2.0,,,,,,,,,,,0,3.02,13228.00,6550.00,116.80,25000.00,,0,0,Others,,,,,,
2008004,2/4/2016,LAWN AND GARDEN,5.0,,,,,,,,,,,0,3.02,13228.00,6550.00,116.80,25000.00,,0,0,Others,,,,,,
2009786,2/5/2016,LAWN AND GARDEN,7.0,,,,,,,,,,,0,3.02,13228.00,6550.00,116.80,25000.00,,0,0,Others,,,,,,
2011568,2/6/2016,LAWN AND GARDEN,3.0,,,,,,,,,,,0,3.02,13228.00,6550.00,116.80,25000.00,,1,0,Others,,,,,,
2013350,2/7/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13228.00,6550.00,116.80,25000.00,,1,0,Others,,,,,,
2015132,2/8/2016,LAWN AND GARDEN,1.0,,,,,,,,,,,0,3.02,13228.00,6550.00,116.80,25000.00,,0,0,Others,,,,,,
2016914,2/9/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13228.00,6550.00,116.80,25000.00,,0,0,Others,,,,,,
2018696,2/10/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13228.00,6550.00,116.80,25000.00,,0,0,Others,,,,,,
2020478,2/11/2016,LAWN AND GARDEN,2.0,,,,,,,,,,,0,3.02,13228.00,6550.00,116.80,25000.00,,0,0,Others,,,,,,
2022260,2/12/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13228.00,6550.00,116.80,25000.00,,0,0,Others,,,,,,
2024042,2/13/2016,LAWN AND GARDEN,1.0,,,,,,,,,,,0,3.02,13228.00,6550.00,116.80,25000.00,,1,0,Others,,,,,,
2025824,2/14/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13228.00,6550.00,116.80,25000.00,,1,0,Others,,,,,,
2027606,2/15/2016,LAWN AND GARDEN,1.0,,,,,,,,,,,0,3.02,13228.00,6550.00,116.80,25000.00,,0,0,Others,,,,,,
2029388,2/16/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13228.00,6550.00,116.80,25000.00,,0,0,Others,,,,,,
2031170,2/17/2016,LAWN AND GARDEN,1.0,,,,,,,,,,,0,3.02,13228.00,6550.00,116.80,25000.00,,0,0,Others,,,,,,
2032952,2/18/2016,LAWN AND GARDEN,1.0,,,,,,,,,,,0,3.02,13228.00,6550.00,116.80,25000.00,,0,0,Others,,,,,,
2034734,2/19/2016,LAWN AND GARDEN,3.0,,,,,,,,,,,0,3.02,13228.00,6550.00,116.80,25000.00,,0,0,Others,,,,,,
2036516,2/20/2016,LAWN AND GARDEN,3.0,,,,,,,,,,,0,3.02,13228.00,6550.00,116.80,25000.00,,1,0,Others,,,,,,
2038298,2/21/2016,LAWN AND GARDEN,1.0,,,,,,,,,,,0,3.02,13228.00,6550.00,116.80,25000.00,,1,0,Others,,,,,,
2040080,2/22/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13228.00,6550.00,116.80,25000.00,,0,0,Others,,,,,,
2041862,2/23/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13228.00,6550.00,116.80,25000.00,,0,0,Others,,,,,,
2043644,2/24/2016,LAWN AND GARDEN,1.0,,,,,,,,,,,0,3.02,13228.00,6550.00,116.80,25000.00,,0,0,Others,,,,,,
2045426,2/25/2016,LAWN AND GARDEN,2.0,,,,,,,,,,,0,3.02,13228.00,6550.00,116.80,25000.00,,0,0,Others,,,,,,
2047208,2/26/2016,LAWN AND GARDEN,7.0,,,,,,,,,,,0,3.02,13228.00,6550.00,116.80,25000.00,,0,0,Others,,,,,,
2048990,2/27/2016,LAWN AND GARDEN,3.0,,,,,,,,,,,0,3.02,13228.00,6550.00,116.80,25000.00,,1,0,Others,,,,,,
2050772,2/28/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13228.00,6550.00,116.80,25000.00,,1,0,Others,,,,,,
2052554,2/29/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13228.00,6550.00,116.80,25000.00,,0,0,Others,,,,,,
2054336,3/1/2016,LAWN AND GARDEN,2.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,0,0,Others,,,,,,
2056118,3/2/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,0,0,Others,,,,,,
2057900,3/3/2016,LAWN AND GARDEN,5.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,0,0,Others,,,,,,
2059682,3/4/2016,LAWN AND GARDEN,1.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,0,0,Others,,,,,,
2061464,3/5/2016,LAWN AND GARDEN,1.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,1,0,Others,,,,,,
2063246,3/6/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,1,0,Others,,,,,,
2065028,3/7/2016,LAWN AND GARDEN,2.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,0,0,Others,,,,,,
2066810,3/8/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,0,0,Others,,,,,,
2068592,3/9/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,0,0,Others,,,,,,
2070374,3/10/2016,LAWN AND GARDEN,4.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,0,0,Others,,,,,,
2072156,3/11/2016,LAWN AND GARDEN,1.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,0,0,Others,,,,,,
2073938,3/12/2016,LAWN AND GARDEN,1.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,1,0,Others,,,,,,
2075720,3/13/2016,LAWN AND GARDEN,3.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,1,0,Others,,,,,,
2077502,3/14/2016,LAWN AND GARDEN,1.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,0,0,Others,,,,,,
2079284,3/15/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,0,0,Others,,,,,,
2081066,3/16/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,0,0,Others,,,,,,
2082848,3/17/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,0,0,Others,,,,,,
2084630,3/18/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,0,0,Others,,,,,,
2086412,3/19/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,1,0,Others,,,,,,
2088194,3/20/2016,LAWN AND GARDEN,1.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,1,0,Others,,,,,,
2089976,3/21/2016,LAWN AND GARDEN,1.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,0,0,Others,,,,,,
2091758,3/22/2016,LAWN AND GARDEN,3.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,0,0,Others,,,,,,
2093540,3/23/2016,LAWN AND GARDEN,2.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,0,0,Others,,,,,,
2095322,3/24/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,0,0,Others,,,,,,
2097104,3/25/2016,LAWN AND GARDEN,1.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,0,0,Others,,,,,,
2098886,3/26/2016,LAWN AND GARDEN,10.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,1,0,Others,,,,,,
2100668,3/27/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,1,0,Others,,,,,,
2102450,3/28/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,0,0,Others,,,,,,
2104232,3/29/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,0,0,Others,,,,,,
2106014,3/30/2016,LAWN AND GARDEN,6.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,0,0,Others,,,,,,
2107796,3/31/2016,LAWN AND GARDEN,5.0,,,,,,,,,,,0,3.02,13248.00,6550.00,117.10,25000.00,,0,0,Others,,,,,,
2109578,4/1/2016,LAWN AND GARDEN,1.0,,,,,,,,,,,0,3.02,13268.00,6550.00,117.40,25000.00,,0,0,Others,,,,,,
2111360,4/2/2016,LAWN AND GARDEN,1.0,,,,,,,,,,,0,3.02,13268.00,6550.00,117.40,25000.00,,1,0,Others,,,,,,
2113142,4/3/2016,LAWN AND GARDEN,1.0,,,,,,,,,,,0,3.02,13268.00,6550.00,117.40,25000.00,,1,0,Others,,,,,,
2114924,4/4/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13268.00,6550.00,117.40,25000.00,,0,0,Others,,,,,,
2116706,4/5/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13268.00,6550.00,117.40,25000.00,,0,0,Others,,,,,,
2118488,4/6/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13268.00,6550.00,117.40,25000.00,,0,0,Others,,,,,,
2120270,4/7/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13268.00,6550.00,117.40,25000.00,,0,0,Others,,,,,,
2122052,4/8/2016,LAWN AND GARDEN,1.0,,,,,,,,,,,0,3.02,13268.00,6550.00,117.40,25000.00,,0,0,Others,,,,,,
2123834,4/9/2016,LAWN AND GARDEN,1.0,,,,,,,,,,,0,3.02,13268.00,6550.00,117.40,25000.00,,1,0,Others,,,,,,
2125616,4/10/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13268.00,6550.00,117.40,25000.00,,1,0,Others,,,,,,
2127398,4/11/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13268.00,6550.00,117.40,25000.00,,0,0,Others,,,,,,
2129180,4/12/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13268.00,6550.00,117.40,25000.00,,0,0,Others,,,,,,
2130962,4/13/2016,LAWN AND GARDEN,1.0,,,,,,,,,,,0,3.02,13268.00,6550.00,117.40,25000.00,,0,0,Others,,,,,,
2132744,4/14/2016,LAWN AND GARDEN,3.0,,,,,,,,,,,0,3.02,13268.00,6550.00,117.40,25000.00,,0,0,Others,,,,,,
2134526,4/15/2016,LAWN AND GARDEN,3.0,,,,,,,,,,,0,3.02,13268.00,6550.00,117.40,25000.00,,0,0,Others,,,,,,
2136308,4/16/2016,LAWN AND GARDEN,6.0,,,,,,,,,,,0,3.02,13268.00,6550.00,117.40,25000.00,,1,0,Others,,,,,,
2138090,4/17/2016,LAWN AND GARDEN,2.0,,,,,,,,,,,0,3.02,13268.00,6550.00,117.40,25000.00,,1,0,Others,,,,,,
2139872,4/18/2016,LAWN AND GARDEN,1.0,,,,,,,,,,,0,3.02,13268.00,6550.00,117.40,25000.00,,0,0,Others,,,,,,
2141654,4/19/2016,LAWN AND GARDEN,1.0,,,,,,,,,,,0,3.02,13268.00,6550.00,117.40,25000.00,,0,0,Others,,,,,,
2143436,4/20/2016,LAWN AND GARDEN,2.0,,,,,,,,,,,0,3.02,13268.00,6550.00,117.40,25000.00,,0,0,Others,,,,,,
2145218,4/21/2016,LAWN AND GARDEN,2.0,,,,,,,,,,,0,3.02,13268.00,6550.00,117.40,25000.00,,0,0,Others,,,,,,
2147000,4/22/2016,LAWN AND GARDEN,1.0,,,,,,,,,,,0,3.02,13268.00,6550.00,117.40,25000.00,,0,0,Others,,,,,,
2148782,4/23/2016,LAWN AND GARDEN,3.0,,,,,,,,,,,0,3.02,13268.00,6550.00,117.40,25000.00,,1,0,Others,,,,,,
2150564,4/24/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13268.00,6550.00,117.40,25000.00,,1,0,Others,,,,,,
2152346,4/25/2016,LAWN AND GARDEN,2.0,,,,,,,,,,,0,3.02,13268.00,6550.00,117.40,25000.00,,0,0,Others,,,,,,
2154128,4/26/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13268.00,6550.00,117.40,25000.00,,0,0,Others,,,,,,
2155910,4/27/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13268.00,6550.00,117.40,25000.00,,0,0,Others,,,,,,
2157692,4/28/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13268.00,6550.00,117.40,25000.00,,0,0,Others,,,,,,
2159474,4/29/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13268.00,6550.00,117.40,25000.00,,0,0,Others,,,,,,
2161256,4/30/2016,LAWN AND GARDEN,12.0,,,,,,,,,,,0,3.02,13268.00,6550.00,117.40,25000.00,,1,0,Others,,,,,,
2163038,5/1/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13288.00,6550.00,117.70,25000.00,,1,0,Others,,,,,,
2164820,5/2/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13288.00,6550.00,117.70,25000.00,,0,0,Others,,,,,,
2166602,5/3/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13288.00,6550.00,117.70,25000.00,,0,0,Others,,,,,,
2168384,5/4/2016,LAWN AND GARDEN,2.0,,,,,,,,,,,0,3.02,13288.00,6550.00,117.70,25000.00,,0,0,Others,,,,,,
2170166,5/5/2016,LAWN AND GARDEN,9.0,,,,,,,,,,,0,3.02,13288.00,6550.00,117.70,25000.00,,0,0,Others,,,,,,
2171948,5/6/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13288.00,6550.00,117.70,25000.00,,0,0,Others,,,,,,
2173730,5/7/2016,LAWN AND GARDEN,1.0,,,,,,,,,,,0,3.02,13288.00,6550.00,117.70,25000.00,,1,0,Others,,,,,,
2175512,5/8/2016,LAWN AND GARDEN,1.0,,,,,,,,,,,0,3.02,13288.00,6550.00,117.70,25000.00,,1,0,Others,,,,,,
2177294,5/9/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13288.00,6550.00,117.70,25000.00,,0,0,Others,,,,,,
2179076,5/10/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13288.00,6550.00,117.70,25000.00,,0,0,Others,,,,,,
2180858,5/11/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13288.00,6550.00,117.70,25000.00,,0,0,Others,,,,,,
2182640,5/12/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13288.00,6550.00,117.70,25000.00,,0,0,Others,,,,,,
2184422,5/13/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13288.00,6550.00,117.70,25000.00,,0,0,Others,,,,,,
2186204,5/14/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13288.00,6550.00,117.70,25000.00,,1,0,Others,,,,,,
2187986,5/15/2016,LAWN AND GARDEN,5.0,,,,,,,,,,,0,3.02,13288.00,6550.00,117.70,25000.00,,1,0,Others,,,,,,
2189768,5/16/2016,LAWN AND GARDEN,3.0,,,,,,,,,,,0,3.02,13288.00,6550.00,117.70,25000.00,,0,0,Others,,,,,,
2191550,5/17/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13288.00,6550.00,117.70,25000.00,,0,0,Others,,,,,,
2193332,5/18/2016,LAWN AND GARDEN,1.0,,,,,,,,,,,0,3.02,13288.00,6550.00,117.70,25000.00,,0,0,Others,,,,,,
2195114,5/19/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13288.00,6550.00,117.70,25000.00,,0,0,Others,,,,,,
2196896,5/20/2016,LAWN AND GARDEN,1.0,,,,,,,,,,,0,3.02,13288.00,6550.00,117.70,25000.00,,0,0,Others,,,,,,
2198678,5/21/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13288.00,6550.00,117.70,25000.00,,1,0,Others,,,,,,
2200460,5/22/2016,LAWN AND GARDEN,5.0,,,,,,,,,,,0,3.02,13288.00,6550.00,117.70,25000.00,,1,0,Others,,,,,,
2202242,5/23/2016,LAWN AND GARDEN,1.0,,,,,,,,,,,0,3.02,13288.00,6550.00,117.70,25000.00,,0,0,Others,,,,,,
2204024,5/24/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13288.00,6550.00,117.70,25000.00,,0,0,Others,,,,,,
2205806,5/25/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13288.00,6550.00,117.70,25000.00,,0,0,Others,,,,,,
2207588,5/26/2016,LAWN AND GARDEN,1.0,,,,,,,,,,,0,3.02,13288.00,6550.00,117.70,25000.00,,0,0,Others,,,,,,
2209370,5/27/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13288.00,6550.00,117.70,25000.00,,0,0,Others,,,,,,
2211152,5/28/2016,LAWN AND GARDEN,3.0,,,,,,,,,,,0,3.02,13288.00,6550.00,117.70,25000.00,,1,0,Others,,,,,,
2212934,5/29/2016,LAWN AND GARDEN,1.0,,,,,,,,,,,0,3.02,13288.00,6550.00,117.70,25000.00,,1,0,Others,,,,,,
2214716,5/30/2016,LAWN AND GARDEN,1.0,,,,,,,,,,,0,3.02,13288.00,6550.00,117.70,25000.00,,0,0,Others,,,,,,
2216498,5/31/2016,LAWN AND GARDEN,1.0,,,,,,,,,,,0,3.02,13288.00,6550.00,117.70,25000.00,,0,0,Others,,,,,,
2218280,6/1/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13308.00,6550.00,118.00,25000.00,,0,0,Others,,,,,,
2220062,6/2/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13308.00,6550.00,118.00,25000.00,,0,0,Others,,,,,,
2221844,6/3/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13308.00,6550.00,118.00,25000.00,,0,0,Others,,,,,,
2223626,6/4/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13308.00,6550.00,118.00,25000.00,,1,0,Others,,,,,,
2225408,6/5/2016,LAWN AND GARDEN,1.0,,,,,,,,,,,0,3.02,13308.00,6550.00,118.00,25000.00,,1,0,Others,,,,,,
2227190,6/6/2016,LAWN AND GARDEN,2.0,,,,,,,,,,,1,3.02,13308.00,6550.00,118.00,25000.00,,0,0,Others,,,,,,
2228972,6/7/2016,LAWN AND GARDEN,1.0,,,,,,,,,,,1,3.02,13308.00,6550.00,118.00,25000.00,,0,0,Others,,,,,,
2230754,6/8/2016,LAWN AND GARDEN,5.0,,,,,,,,,,,1,3.02,13308.00,6550.00,118.00,25000.00,,0,0,Others,,,,,,
2232536,6/9/2016,LAWN AND GARDEN,4.0,,,,,,,,,,,1,3.02,13308.00,6550.00,118.00,25000.00,,0,0,Others,,,,,,
2234318,6/10/2016,LAWN AND GARDEN,3.0,,,,,,,,,,,1,3.02,13308.00,6550.00,118.00,25000.00,,0,0,Others,,,,,,
2236100,6/11/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,1,3.02,13308.00,6550.00,118.00,25000.00,,1,0,Others,,,,,,
2237882,6/12/2016,LAWN AND GARDEN,2.0,,,,,,,,,,,1,3.02,13308.00,6550.00,118.00,25000.00,,1,0,Others,,,,,,
2239664,6/13/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,1,3.02,13308.00,6550.00,118.00,25000.00,,0,0,Others,,,,,,
2241446,6/14/2016,LAWN AND GARDEN,3.0,,,,,,,,,,,1,3.02,13308.00,6550.00,118.00,25000.00,,0,0,Others,,,,,,
2243228,6/15/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,1,3.02,13308.00,6550.00,118.00,25000.00,,0,0,Others,,,,,,
2245010,6/16/2016,LAWN AND GARDEN,1.0,,,,,,,,,,,1,3.02,13308.00,6550.00,118.00,25000.00,,0,0,Others,,,,,,
2246792,6/17/2016,LAWN AND GARDEN,1.0,,,,,,,,,,,1,3.02,13308.00,6550.00,118.00,25000.00,,0,0,Others,,,,,,
2248574,6/18/2016,LAWN AND GARDEN,3.0,,,,,,,,,,,1,3.02,13308.00,6550.00,118.00,25000.00,,1,0,Others,,,,,,
2250356,6/19/2016,LAWN AND GARDEN,2.0,,,,,,,,,,,1,3.02,13308.00,6550.00,118.00,25000.00,,1,0,Others,,,,,,
2252138,6/20/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,1,3.02,13308.00,6550.00,118.00,25000.00,,0,0,Others,,,,,,
2253920,6/21/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,1,3.02,13308.00,6550.00,118.00,25000.00,,0,0,Others,,,,,,
2255702,6/22/2016,LAWN AND GARDEN,1.0,,,,,,,,,,,1,3.02,13308.00,6550.00,118.00,25000.00,,0,0,Others,,,,,,
2257484,6/23/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,1,3.02,13308.00,6550.00,118.00,25000.00,,0,0,Others,,,,,,
2259266,6/24/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,1,3.02,13308.00,6550.00,118.00,25000.00,,0,0,Others,,,,,,
2261048,6/25/2016,LAWN AND GARDEN,4.0,,,,,,,,,,,1,3.02,13308.00,6550.00,118.00,25000.00,,1,0,Others,,,,,,
2262830,6/26/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,1,3.02,13308.00,6550.00,118.00,25000.00,,1,0,Others,,,,,,
2264612,6/27/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,1,3.02,13308.00,6550.00,118.00,25000.00,,0,0,Others,,,,,,
2266394,6/28/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,1,3.02,13308.00,6550.00,118.00,25000.00,,0,0,Others,,,,,,
2268176,6/29/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,1,3.02,13308.00,6550.00,118.00,25000.00,,0,1,Others,,,,,,
2269958,6/30/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,1,3.02,13308.00,6550.00,118.00,25000.00,,0,1,Others,,,,,,
2271740,7/1/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,1,3.02,13328.00,6550.00,118.30,25000.00,,0,1,Others,,,,,,
2273522,7/2/2016,LAWN AND GARDEN,5.0,,,,,,,,,,,1,3.02,13328.00,6550.00,118.30,25000.00,,1,1,Others,,,,,,
2275304,7/3/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,1,3.02,13328.00,6550.00,118.30,25000.00,,1,1,Others,,,,,,
2277086,7/4/2016,LAWN AND GARDEN,2.0,,,,,,,,,,,1,3.02,13328.00,6550.00,118.30,25000.00,,0,1,Others,,,,,,
2278868,7/5/2016,LAWN AND GARDEN,1.0,,,,,,,,,,,0,3.02,13328.00,6550.00,118.30,25000.00,,0,1,Others,,,,,,
2280650,7/6/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13328.00,6550.00,118.30,25000.00,,1,1,Others,,,,,,
2282432,7/7/2016,LAWN AND GARDEN,8.0,,,,,,,,,,,0,3.02,13328.00,6550.00,118.30,25000.00,,1,1,Others,,,,,,
2284214,7/8/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13328.00,6550.00,118.30,25000.00,,0,1,Others,,,,,,
2285996,7/9/2016,LAWN AND GARDEN,1.0,,,,,,,,,,,0,3.02,13328.00,6550.00,118.30,25000.00,,1,1,Others,,,,,,
2287778,7/10/2016,LAWN AND GARDEN,1.0,,,,,,,,,,,0,3.02,13328.00,6550.00,118.30,25000.00,,1,0,Others,,,,,,
2289560,7/11/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13328.00,6550.00,118.30,25000.00,,0,0,Others,,,,,,
2291342,7/12/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13328.00,6550.00,118.30,25000.00,,0,0,Others,,,,,,
2293124,7/13/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13328.00,6550.00,118.30,25000.00,,0,0,Others,,,,,,
2294906,7/14/2016,LAWN AND GARDEN,1.0,,,,,,,,,,,0,3.02,13328.00,6550.00,118.30,25000.00,,0,0,Others,,,,,,
2296688,7/15/2016,LAWN AND GARDEN,0.0,,,,,,,,,,,0,3.02,13328.00,6550.00,118.30,25000.00,,0,0,Others,,,,,,
2298470,7/16/2016,LAWN AND GARDEN,2.0,,,,,,,,,,,0,3.02,13328.00,6550.00,118.30,25000.00,,1,0,Others,,,,,,
